notice_id,candidate_count,portal_id
N000420,1,P063
N000428,3,P006
N000436,0,P005
N000444,5,P094
N000452,1,P001
N000460,0,P136
N000468,0,P044
N000476,4,P184
N000484,6,P136
N000492,0,P006
N000500,1,P001
N000508,0,P002
N000516,0,P020
N000524,0,P005
N000532,6,P026
N000540,6,P227
N000548,5,P094
N000556,3,P049
N000564,2,P001
N000572,0,P004
N000580,0,P234
N000588,0,P006
N000596,0,P094
N000604,0,P004
N000612,1,P004
N000620,0,P002
N000628,4,P081
N000636,1,P094
N000644,4,P002
N000652,4,P094
N000660,0,P002
N000668,0,P207
N000676,4,P044
N000684,6,P122
N000692,1,P005
N000700,1,P228
N000708,5,P002
N000716,0,P006
N000724,0,P002
N000732,1,P094
N000740,7,P127
N000748,3,P257
N000756,0,P018
N000764,0,P005
N000772,0,P094
N000780,2,P255
N000788,1,P094
N000796,3,P001
N000804,0,P003
N000812,3,P136
N000820,3,P232
N000828,8,P088
N000836,0,P048
N000844,0,P221
N000852,1,P002
N000860,3,P238
N000868,2,P020
N000876,0,P221
N000884,1,P003
N000892,0,P013
N000900,0,P061
N000908,2,P060
N000916,4,P005
N000924,5,P094
N000932,2,P004
N000940,4,P006
N000948,0,P200
N000956,0,P075
N000964,3,P006
N000972,2,P136
N000980,1,P199
N000988,1,P146
N000996,1,P005
N001004,1,P002
N001012,4,P006
N001020,1,P112
N001028,1,P189
N001036,0,P199
N001044,4,P001
N001052,3,P094
N001060,5,P200
N001068,3,P094
N001076,5,P146
N001084,2,P002
N001092,1,P020
N001100,1,P005
N001108,0,P094
N001116,1,P088
N001124,2,P217
N001132,0,P002
N001140,2,P003
N001148,1,P020
N001156,6,P005
N001164,2,P003
N001172,0,P137
N001180,2,P006
N001188,0,P175
N001196,1,P002
N001204,1,P003
N001212,2,P006
N001220,2,P094
N001228,0,P004
N001236,2,P005
N001244,1,P001
N001252,0,P001
N001260,4,P001
N001268,5,P004
N001276,5,P094
N001284,1,P002
N001292,1,P001
N001300,1,P106
N001308,0,P257
N001316,0,P004
N001324,1,P094
N001332,1,P006
N001340,1,P044
N001348,0,P220
N001356,2,P021
N001364,3,P240
N001372,1,P174
N001380,1,P094
N001388,0,P013
N001396,0,P001
N001404,1,P020
N001412,3,P073
N001420,0,P003
N001428,0,P003
N001436,0,P004
N001444,0,P020
N001452,0,P006
N001460,0,P020
N001468,1,P020
N001476,0,P004
N001484,0,P003
N001492,1,P006
N001500,6,P094
N001508,4,P006
N001516,2,P094
N001524,2,P094
N001532,3,P041
N001540,2,P001
N001548,3,P004
N001556,2,P227
N001564,0,P005
N001572,2,P096
N001580,4,P006
N001588,1,P143
N001596,5,P106
N001604,0,P240
N001612,2,P134
N001620,3,P181
N001628,1,P094
N001636,0,P020
N001644,3,P002
N001652,2,P004
N001660,6,P232
N001668,0,P002
N001676,0,P227
N001684,0,P020
N001692,1,P215
N001700,2,P030
N001708,1,P001
N001716,1,P003
N001724,1,P122
N001732,1,P203
N001740,5,P047
N001748,4,P094
N001756,0,P203
N001764,2,P181
N001772,1,P057
N001780,5,P094
N001788,0,P221
N001796,0,P221
N001804,0,P002
N001812,1,P194
N001820,1,P238
N001828,0,P228
N001836,6,P006
N001844,0,P013
N001852,0,P004
N001860,0,P094
N001868,0,P114
N001876,0,P238
N001884,2,P003
N001892,2,P167
N001900,4,P199
N001908,0,P004
N001916,5,P012
N001924,2,P175
N001932,3,P094
N001940,0,P004
N001948,0,P233
N001956,0,P028
N001964,1,P094
N001972,0,P006
N001980,1,P005
N001988,0,P041
N001996,7,P167
N002004,0,P238
N002012,4,P179
N002020,4,P020
N002028,0,P006
N002036,6,P001
N002044,1,P006
N002052,2,P003
N002060,0,P221
N002068,2,P094
N002076,3,P044
N002084,1,P127
N002092,5,P215
N002100,2,P001
N002108,3,P001
N002116,8,P181
N002124,3,P004
N002132,3,P003
N002140,4,P216
N002148,1,P136
N002156,4,P004
N002164,2,P001
N002172,5,P004
N002180,0,P014
N002188,0,P094
N002196,2,P094
N002204,5,P072
N002212,1,P005
N002220,3,P228
N002228,1,P073
N002236,2,P069
N002244,2,P004
N002252,0,P061
N002260,0,P003
N002268,0,P131
N002276,0,P066
N002284,0,P084
N002292,4,P017
N002300,4,P002
N002308,1,P210
N002316,1,P002
N002324,0,P094
N002332,2,P104
N002340,0,P189
N002348,0,P006
N002356,0,P004
N002364,0,P172
N002372,1,P094
N002380,5,P002
N002388,6,P003
N002396,4,P002
N002404,3,P004
N002412,0,P005
N002420,7,P006
N002428,4,P045
N002436,2,P006
N002444,0,P002
N002452,0,P003
N002460,0,P094
N002468,2,P094
N002476,5,P006
N002484,5,P005
N002492,7,P094
N002500,7,P215
N002508,1,P183
N002516,5,P214
N002524,2,P005
N002532,2,P002
N002540,5,P006
N002548,0,P006
N002556,2,P137
N002564,2,P042
N002572,3,P232
N002580,0,P117
N002588,0,P227
N002596,3,P006
N002604,1,P020
N002612,0,P006
N002620,0,P020
N002628,4,P227
N002636,0,P028
N002644,1,P004
N002652,4,P006
N002660,5,P002
N002668,0,P044
N002676,6,P216
N002684,2,P001
N002692,0,P020
N002700,5,P003
N002708,2,P094
N002716,2,P006
N002724,0,P144
N002732,4,P005
N002740,5,P004
N002748,0,P003
N002756,0,P002
N002764,4,P094
N002772,0,P006
N002780,2,P001
N002788,1,P131
N002796,4,P028
N002804,0,P003
N002812,0,P232
N002820,1,P189
N002828,0,P105
N002836,0,P210
N002844,0,P005
N002852,1,P094
N002860,1,P181
N002868,4,P136
N002876,4,P240
N002884,0,P020
N002892,1,P244
N002900,3,P020
N002908,1,P003
N002916,1,P140
N002924,4,P136
N002932,0,P006
N002940,0,P003
N002948,5,P065
N002956,1,P136
N002964,6,P094
N002972,3,P227
N002980,2,P028
N002988,5,P170
N002996,0,P023
N003004,0,P044
N003012,3,P094
N003020,1,P003
N003028,0,P197
N003036,0,P005
N003044,0,P200
N003052,5,P103
N003060,5,P240
N003068,0,P064
N003076,0,P003
N003084,3,P001
N003092,5,P237
N003100,2,P004
N003108,2,P002
N003116,1,P094
N003124,2,P055
N003132,3,P004
N003140,0,P094
N003148,0,P005
N003156,0,P184
N003164,3,P094
N003172,1,P068
N003180,6,P129
N003188,3,P207
N003196,0,P094
N003204,2,P005
N003212,1,P094
N003220,0,P094
N003228,0,P094
N003236,2,P005
N003244,1,P002
N003252,3,P057
N003260,0,P229
N003268,4,P001
N003276,0,P136
N003284,1,P004
N003292,6,P242
N003300,0,P002
N003308,0,P006
N003316,0,P036
N003324,3,P094
N003332,0,P004
N003340,0,P086
N003348,4,P002
N003356,0,P004
N003364,3,P232
N003372,0,P148
N003380,6,P181
N003388,6,P154
N003396,3,P173
N003404,0,P001
N003412,2,P183
N003420,4,P152
N003428,3,P002
N003436,3,P094
N003444,2,P003
N003452,0,P044
N003460,4,P181
N003468,3,P014
N003476,2,P108
N003484,1,P192
N003492,2,P088
N003500,4,P207
N003508,1,P096
N003516,5,P235
N003524,2,P003
N003532,1,P053
N003540,0,P001
N003548,1,P005
N003556,2,P154
N003564,1,P160
N003572,3,P020
N003580,0,P005
N003588,1,P149
N003596,0,P084
N003604,0,P094
N003612,1,P094
N003620,0,P002
N003628,1,P044
N003636,7,P004
N003644,7,P005
N003652,0,P002
N003660,5,P001
N003668,3,P146
N003676,0,P002
N003684,6,P006
N003692,0,P005
N003700,5,P088
N003708,0,P094
N003716,0,P002
N003724,2,P094
N003732,0,P013
N003740,0,P124
N003748,4,P005
N003756,0,P003
N003764,0,P002
N003772,6,P044
N003780,0,P006
N003788,7,P071
N003796,1,P005
N003804,0,P005
N003812,3,P020
N003820,0,P005
N003828,1,P238
N003836,6,P006
N003844,4,P239
N003852,0,P094
N003860,2,P004
N003868,0,P172
N003876,7,P020
N003884,1,P002
N003892,0,P002
N003900,0,P003
N003908,2,P020
N003916,7,P215
N003924,2,P005
N003932,0,P194
N003940,2,P215
N003948,1,P006
N003956,1,P136
N003964,0,P094
N003972,7,P196
N003980,2,P001
N003988,0,P001
N003996,0,P094
N004004,2,P162
N004012,1,P004
N004020,1,P001
N004028,0,P022
N004036,3,P094
N004044,0,P169
N004052,0,P004
N004060,3,P181
N004068,0,P140
N004076,5,P094
N004084,2,P006
N004092,0,P094
N004100,1,P006
N004108,3,P020
N004116,2,P240
N004124,3,P137
N004132,1,P001
N004140,1,P006
N004148,0,P094
N004156,0,P005
N004164,4,P229
N004172,1,P184
N004180,0,P004
N004188,3,P240
N004196,3,P005
N004204,4,P146
N004212,0,P003
N004220,0,P006
N004228,1,P094
N004236,3,P002
N004244,3,P005
N004252,6,P005
N004260,0,P005
N004268,0,P151
N004276,2,P240
N004284,4,P004
N004292,0,P215
N004300,0,P228
N004308,0,P094
N004316,0,P120
N004324,0,P094
N004332,0,P005
N004340,3,P006
N004348,3,P203
N004356,6,P004
N004364,6,P180
N004372,4,P094
N004380,3,P020
N004388,6,P205
N004396,0,P004
N004404,3,P094
N004412,2,P002
N004420,3,P054
N004428,2,P136
N004436,0,P003
N004444,0,P020
N004452,0,P120
N004460,0,P094
N004468,2,P211
N004476,2,P141
N004484,1,P094
N004492,2,P002
N004500,3,P020
N004508,2,P003
N004516,1,P044
N004524,0,P006
N004532,0,P003
N004540,5,P094
N004548,0,P094
N004556,1,P094
N004564,1,P005
N004572,3,P095
N004580,3,P164
N004588,0,P001
N004596,0,P139
N004604,0,P002
N004612,3,P004
N004620,1,P094
N004628,1,P002
N004636,5,P240
N004644,5,P181
N004652,3,P020
N004660,2,P002
N004668,0,P094
N004676,2,P179
N004684,0,P181
N004692,0,P242
N004700,2,P094
N004708,6,P005
N004716,3,P239
N004724,1,P184
N004732,0,P006
N004740,0,P091
N004748,2,P214
N004756,0,P061
N004764,0,P001
N004772,5,P134
N004780,4,P122
N004788,3,P175
N004796,1,P175
N004804,1,P136
N004812,0,P005
N004820,1,P003
N004828,0,P091
N004836,4,P005
N004844,5,P004
N004852,0,P213
N004860,3,P170
N004868,2,P175
N004876,1,P005
N004884,2,P073
N004892,0,P227
N004900,2,P020
N004908,0,P094
N004916,1,P044
N004924,0,P120
N004932,1,P094
N004940,0,P094
N004948,0,P094
N004956,0,P129
N004964,3,P181
N004972,7,P003
N004980,1,P221
N004988,2,P002
N004996,1,P240
N005004,3,P094
N005012,2,P094
N005020,1,P240
N005028,1,P196
N005036,5,P189
N005044,1,P240
N005052,0,P129
N005060,0,P200
N005068,4,P131
N005076,0,P006
N005084,0,P041
N005092,3,P006
N005100,0,P002
N005108,1,P003
N005116,4,P004
N005124,2,P195
N005132,3,P044
N005140,0,P003
N005148,0,P005
N005156,7,P026
N005164,0,P084
N005172,2,P002
N005180,2,P094
N005188,1,P215
N005196,1,P064
N005204,7,P005
N005212,2,P094
N005220,1,P042
N005228,3,P002
N005236,3,P002
N005244,2,P228
N005252,5,P004
N005260,2,P001
N005268,0,P166
N005276,2,P003
N005284,5,P200
N005292,0,P246
N005300,1,P005
N005308,0,P003
N005316,0,P001
N005324,0,P147
N005332,1,P020
N005340,0,P005
N005348,2,P014
N005356,1,P184
N005364,0,P004
N005372,0,P094
N005380,2,P109
N005388,0,P183
N005396,0,P003
N005404,2,P094
N005412,1,P240
N005420,3,P222
N005428,0,P002
N005436,2,P003
N005444,4,P240
N005452,3,P167
N005460,0,P235
N005468,1,P020
N005476,0,P005
N005484,0,P004
N005492,1,P069
N005500,0,P006
N005508,4,P004
N005516,0,P094
N005524,2,P240
N005532,2,P215
N005540,2,P255
N005548,0,P003
N005556,0,P002
N005564,1,P005
N005572,5,P130
N005580,0,P094
N005588,0,P018
N005596,0,P129
N005604,6,P094
N005612,0,P002
N005620,0,P016
N005628,0,P001
N005636,0,P122
N005644,0,P006
N005652,1,P020
N005660,0,P156
N005668,0,P004
N005676,2,P032
N005684,0,P044
N005692,0,P004
N005700,1,P094
N005708,0,P003
N005716,1,P004
N005724,0,P002
N005732,0,P235
N005740,0,P225
N005748,1,P094
N005756,6,P094
N005764,1,P207
N005772,4,P094
N005780,3,P160
N005788,1,P173
N005796,6,P120
N005804,0,P060
N005812,2,P181
N005820,0,P073
N005828,0,P004
N005836,0,P115
N005844,0,P004
N005852,0,P003
N005860,0,P006
N005868,0,P044
N005876,1,P003
N005884,1,P185
N005892,3,P003
N005900,3,P020
N005908,2,P094
N005916,2,P240
N005924,4,P020
N005932,0,P044
N005940,4,P004
N005948,2,P240
N005956,0,P044
N005964,5,P189
N005972,0,P020
N005980,1,P094
N005988,5,P189
N005996,1,P020
N006004,0,P005
N006012,0,P006
N006020,0,P001
N006028,1,P240
N006036,2,P002
N006044,2,P044
N006052,2,P127
N006060,5,P063
N006068,2,P001
N006076,1,P005
N006084,1,P035
N006092,4,P005
N006100,1,P191
N006108,8,P005
N006116,7,P005
N006124,4,P096
N006132,0,P003
N006140,4,P094
N006148,2,P004
N006156,4,P229
N006164,1,P099
N006172,3,P001
N006180,3,P094
N006188,0,P094
N006196,1,P094
N006204,0,P129
N006212,0,P211
N006220,0,P006
N006228,3,P094
N006236,2,P044
N006244,0,P147
N006252,1,P094
N006260,4,P094
N006268,1,P069
N006276,0,P002
N006284,5,P004
N006292,2,P001
N006300,2,P181
N006308,5,P168
N006316,0,P001
N006324,2,P001
N006332,5,P089
N006340,2,P181
N006348,1,P005
N006356,2,P094
N006364,0,P013
N006372,4,P120
N006380,3,P185
N006388,5,P039
N006396,1,P125
N006404,0,P221
N006412,7,P216
N006420,0,P004
N006428,1,P213
N006436,4,P087
N006444,6,P240
N006452,3,P240
N006460,0,P001
N006468,0,P002
N006476,2,P232
N006484,0,P094
N006492,5,P001
N006500,5,P182
N006508,0,P005
N006516,1,P221
N006524,1,P002
N006532,0,P001
N006540,0,P094
N006548,0,P094
N006556,3,P252
N006564,0,P244
N006572,0,P004
N006580,1,P136
N006588,0,P015
N006596,0,P004
N006604,5,P020
N006612,0,P006
N006620,5,P003
N006628,0,P052
N006636,1,P005
N006644,1,P094
N006652,0,P244
N006660,1,P057
N006668,0,P020
N006676,3,P215
N006684,5,P002
N006692,1,P006
N006700,2,P002
N006708,2,P069
N006716,8,P180
N006724,5,P094
N006732,2,P085
N006740,5,P088
N006748,4,P146
N006756,0,P002
N006764,1,P004
N006772,0,P001
N006780,4,P006
N006788,0,P220
N006796,0,P121
N006804,2,P094
N006812,8,P211
N006820,0,P135
N006828,3,P226
N006836,2,P006
N006844,0,P001
N006852,2,P238
N006860,4,P106
N006868,2,P227
N006876,0,P002
N006884,0,P094
N006892,0,P209
N006900,6,P034
N006908,0,P014
N006916,2,P031
N006924,4,P200
N006932,0,P005
N006940,0,P006
N006948,2,P004
N006956,2,P094
N006964,2,P006
N006972,0,P094
N006980,4,P002
N006988,1,P012
N006996,2,P166
N007004,7,P193
N007012,1,P094
N007020,1,P002
N007028,6,P094
N007036,2,P061
N007044,0,P099
N007052,1,P221
N007060,0,P135
N007068,0,P257
N007076,4,P156
N007084,0,P037
N007092,0,P235
N007100,2,P146
N007108,1,P094
N007116,0,P003
N007124,3,P181
N007132,7,P195
N007140,3,P094
N007148,0,P002
N007156,0,P094
N007164,2,P098
N007172,3,P129
N007180,4,P094
N007188,1,P094
N007196,0,P221
N007204,4,P003
N007212,0,P003
N007220,6,P088
N007228,1,P186
N007236,5,P044
N007244,0,P215
N007252,0,P094
N007260,0,P127
N007268,0,P001
N007276,0,P006
N007284,4,P020
N007292,0,P049
N007300,0,P001
N007308,1,P047
N007316,2,P232
N007324,4,P240
N007332,3,P088
N007340,2,P001
N007348,4,P200
N007356,1,P241
N007364,3,P094
N007372,1,P061
N007380,2,P094
N007388,3,P094
N007396,3,P094
N007404,0,P240
N007412,0,P006
N007420,4,P003
N007428,1,P088
N007436,0,P094
N007444,0,P094
N007452,6,P229
N007460,0,P005
N007468,0,P094
N007476,0,P020
N007484,4,P004
N007492,5,P006
N007500,0,P235
N007508,0,P094
N007516,3,P215
N007524,2,P020
N007532,0,P094
N007540,3,P021
N007548,0,P221
N007556,1,P228
N007564,0,P005
N007572,1,P181
N007580,0,P117
N007588,4,P059
N007596,0,P003
N007604,2,P259
N007612,0,P240
N007620,6,P004
N007628,1,P020
N007636,3,P255
N007644,1,P094
N007652,1,P005
N007660,3,P240
N007668,0,P002
N007676,0,P002
N007684,6,P002
N007692,2,P104
N007700,4,P176
N007708,0,P180
N007716,5,P094
N007724,2,P211
N007732,3,P215
N007740,1,P044
N007748,0,P094
N007756,0,P175
N007764,3,P021
N007772,5,P002
N007780,5,P191
N007788,5,P104
N007796,5,P207
N007804,0,P215
N007812,5,P189
N007820,0,P002
N007828,0,P001
N007836,3,P096
N007844,0,P002
N007852,2,P044
N007860,4,P240
N007868,0,P004
N007876,0,P001
N007884,4,P003
N007892,1,P002
N007900,0,P006
N007908,5,P217
N007916,1,P004
N007924,1,P094
N007932,0,P001
N007940,0,P006
N007948,2,P227
N007956,6,P003
N007964,0,P002
N007972,5,P003
N007980,3,P094
N007988,3,P021
N007996,2,P228
N008004,0,P127
N008012,5,P243
N008020,8,P006
N008028,7,P001
N008036,0,P001
N008044,3,P094
N008052,1,P227
N008060,4,P004
N008068,0,P244
N008076,0,P003
N008084,4,P088
N008092,2,P002
N008100,2,P237
N008108,5,P006
N008116,0,P044
N008124,1,P232
N008132,3,P120
N008140,2,P001
N008148,0,P006
N008156,2,P094
N008164,0,P180
N008172,1,P004
N008180,2,P001
N008188,2,P094
N008196,1,P056
N008204,0,P005
N008212,0,P003
N008220,0,P004
N008228,1,P094
N008236,1,P002
N008244,1,P099
N008252,6,P094
N008260,3,P238
N008268,1,P004
N008276,1,P002
N008284,2,P057
N008292,3,P001
N008300,1,P004
N008308,3,P006
N008316,0,P002
N008324,0,P216
N008332,2,P240
N008340,1,P094
N008348,0,P241
N008356,1,P094
N008364,0,P020
N008372,4,P096
N008380,1,P146
N008388,0,P189
N008396,0,P185
N008404,1,P227
N008412,0,P094
N008420,2,P227
N008428,3,P240
N008436,0,P240
N008444,4,P258
N008452,1,P005
N008460,5,P001
N008468,2,P002
N008476,0,P005
N008484,2,P071
N008492,1,P006
N008500,0,P011
N008508,5,P232
N008516,0,P005
N008524,0,P094
N008532,4,P068
N008540,3,P094
N008548,0,P184
N008556,4,P002
N008564,2,P020
N008572,0,P067
N008580,0,P053
N008588,0,P003
N008596,2,P004
N008604,0,P240
N008612,7,P240
N008620,2,P089
N008628,6,P062
N008636,0,P003
N008644,4,P057
N008652,0,P094
N008660,0,P001
N008668,5,P094
N008676,0,P003
N008684,3,P240
N008692,4,P163
N008700,2,P002
N008708,3,P106
N008716,2,P225
N008724,0,P248
N008732,2,P002
N008740,2,P006
N008748,0,P003
N008756,0,P004
N008764,0,P133
N008772,1,P094
N008780,0,P214
N008788,0,P006
N008796,0,P046
N008804,0,P003
N008812,1,P005
N008820,4,P200
N008828,5,P054
N008836,2,P005
N008844,3,P006
N008852,0,P096
N008860,0,P094
N008868,0,P116
N008876,0,P094
N008884,0,P203
N008892,1,P016
N008900,0,P002
N008908,8,P183
N008916,0,P213
N008924,0,P004
N008932,0,P006
N008940,6,P001
N008948,2,P094
N008956,3,P195
N008964,3,P094
N008972,3,P028
N008980,0,P003
N008988,2,P094
N008996,2,P196
N009004,3,P003
N009012,7,P216
N009020,7,P094
N009028,8,P199
N009036,3,P183
N009044,0,P005
N009052,0,P240
N009060,1,P001
N009068,1,P002
N009076,0,P094
N009084,2,P044
N009092,6,P248
N009100,0,P133
N009108,3,P231
N009116,0,P003
N009124,0,P031
N009132,0,P006
N009140,1,P002
N009148,2,P211
N009156,2,P003
N009164,0,P215
N009172,0,P181
N009180,1,P003
N009188,0,P181
N009196,1,P003
N009204,4,P004
N009212,4,P003
N009220,0,P002
N009228,0,P004
N009236,0,P091
N009244,3,P003
N009252,2,P180
N009260,1,P002
N009268,3,P235
N009276,4,P003
N009284,1,P073
N009292,0,P094
N009300,1,P004
N009308,3,P094
N009316,0,P094
N009324,1,P006
N009332,2,P002
N009340,0,P057
N009348,0,P132
N009356,5,P231
N009364,0,P020
N009372,4,P238
N009380,2,P094
N009388,4,P094
N009396,3,P044
N009404,1,P020
N009412,0,P244
N009420,5,P005
N009428,7,P094
N009436,0,P094
N009444,0,P227
N009452,4,P044
N009460,0,P037
N009468,1,P004
N009476,0,P060
N009484,3,P189
N009492,0,P046
N009500,0,P006
N009508,6,P240
N009516,1,P039
N009524,3,P136
N009532,1,P001
N009540,0,P094
N009548,1,P001
N009556,1,P094
N009564,1,P002
N009572,1,P198
N009580,4,P001
N009588,0,P094
N009596,0,P216
N009604,6,P094
N009612,3,P006
N009620,4,P005
N009628,0,P154
N009636,1,P006
N009644,1,P006
N009652,2,P048
N009660,4,P183
N009668,2,P183
N009676,0,P004
N009684,0,P246
N009692,3,P094
N009700,4,P003
N009708,0,P153
N009716,0,P146
N009724,3,P001
N009732,2,P094
N009740,3,P035
N009748,4,P073
N009756,5,P087
N009764,7,P106
N009772,5,P240
N009780,0,P002
N009788,3,P246
N009796,1,P001
N009804,1,P004
N009812,3,P094
N009820,0,P236
N009828,0,P057
N009836,1,P014
N009844,0,P006
N009852,0,P013
N009860,2,P001
N009868,5,P239
N009876,0,P180
N009884,3,P004
N009892,0,P020
N009900,0,P005
N009908,4,P002
N009916,0,P004
N009924,6,P044
N009932,4,P020
N009940,3,P141
N009948,5,P094
N009956,1,P008
N009964,3,P229
N009972,4,P056
N009980,0,P094
N009988,0,P094
N009996,0,P195
N010004,0,P157
N010012,0,P005
N010020,0,P008
N010028,7,P006
N010036,0,P094
N010044,1,P094
N010052,2,P120
N010060,0,P221
N010068,1,P020
N010076,1,P142
N010084,1,P004
N010092,1,P003
N010100,1,P094
N010108,0,P003
N010116,4,P010
N010124,6,P006
N010132,2,P094
N010140,0,P089
N010148,1,P229
N010156,6,P002
N010164,2,P159
N010172,0,P001
N010180,1,P209
N010188,2,P001
N010196,2,P223
N010204,0,P094
N010212,1,P003
N010220,0,P088
N010228,3,P006
N010236,0,P020
N010244,2,P120
N010252,1,P038
N010260,0,P005
N010268,2,P002
N010276,2,P146
N010284,1,P001
N010292,0,P094
N010300,6,P122
N010308,1,P003
N010316,1,P094
N010324,0,P132
N010332,1,P094
N010340,1,P002
N010348,0,P001
N010356,6,P235
N010364,2,P005
N010372,3,P005
N010380,1,P211
N010388,0,P001
N010396,0,P053
N010404,3,P005
N010412,1,P094
N010420,0,P242
N010428,8,P044
N010436,1,P002
N010444,0,P094
N010452,2,P166
N010460,0,P006
N010468,2,P077
N010476,1,P001
N010484,0,P001
N010492,0,P001
N010500,4,P240
N010508,0,P189
N010516,0,P006
N010524,0,P257
N010532,0,P244
N010540,5,P109
N010548,5,P227
N010556,0,P003
N010564,4,P002
N010572,0,P069
N010580,0,P004
N010588,0,P012
N010596,0,P165
N010604,0,P003
N010612,2,P094
N010620,1,P065
N010628,1,P003
N010636,2,P250
N010644,2,P221
N010652,4,P160
N010660,1,P129
N010668,6,P240
N010676,6,P094
N010684,2,P069
N010692,4,P002
N010700,1,P073
N010708,0,P002
N010716,0,P094
N010724,0,P199
N010732,0,P006
N010740,1,P086
N010748,0,P140
N010756,0,P071
N010764,6,P004
N010772,0,P166
N010780,1,P131
N010788,4,P148
N010796,4,P240
N010804,3,P044
N010812,0,P240
N010820,2,P044
N010828,0,P175
N010836,1,P020
N010844,0,P096
N010852,0,P046
N010860,1,P044
N010868,2,P181
N010876,0,P003
N010884,0,P004
N010892,1,P094
N010900,4,P020
N010908,0,P006
N010916,1,P006
N010924,3,P258
N010932,6,P089
N010940,0,P020
N010948,1,P229
N010956,2,P094
N010964,4,P094
N010972,3,P006
N010980,1,P005
N010988,0,P001
N010996,0,P005
N011004,1,P094
N011012,0,P232
N011020,2,P094
N011028,0,P001
N011036,3,P094
N011044,6,P216
N011052,2,P190
N011060,0,P005
N011068,1,P002
N011076,3,P001
N011084,2,P006
N011092,2,P006
N011100,0,P094
N011108,3,P002
N011116,1,P220
N011124,0,P094
N011132,1,P002
N011140,2,P003
N011148,6,P006
N011156,1,P094
N011164,3,P094
N011172,3,P044
N011180,0,P006
N011188,0,P005
N011196,4,P006
N011204,1,P216
N011212,2,P225
N011220,3,P020
N011228,3,P141
N011236,0,P001
N011244,3,P071
N011252,2,P002
N011260,4,P006
N011268,0,P005
N011276,0,P020
N011284,2,P006
N011292,3,P240
N011300,4,P094
N011308,8,P001
N011316,4,P094
N011324,0,P257
N011332,0,P002
N011340,1,P005
N011348,0,P001
N011356,0,P094
N011364,2,P146
N011372,0,P020
N011380,0,P003
N011388,0,P239
N011396,0,P094
N011404,0,P004
N011412,5,P005
N011420,0,P005
N011428,0,P229
N011436,7,P003
N011444,3,P003
N011452,3,P003
N011460,2,P094
N011468,0,P002
N011476,0,P003
N011484,0,P240
N011492,0,P172
N011500,1,P005
N011508,0,P001
N011516,0,P002
N011524,5,P214
N011532,2,P098
N011540,0,P002
N011548,0,P069
N011556,5,P094
N011564,7,P108
N011572,4,P040
N011580,0,P103
N011588,0,P245
N011596,2,P020
N011604,0,P001
N011612,0,P013
N011620,0,P094
N011628,0,P003
N011636,3,P248
N011644,1,P094
N011652,4,P094
N011660,1,P053
N011668,2,P002
N011676,4,P038
N011684,1,P005
N011692,3,P180
N011700,0,P005
N011708,0,P239
N011716,1,P235
N011724,6,P088
N011732,2,P167
N011740,3,P094
N011748,6,P005
N011756,0,P063
N011764,5,P005
N011772,0,P094
N011780,0,P004
N011788,0,P094
N011796,0,P094
N011804,0,P001
N011812,0,P107
N011820,0,P058
N011828,0,P005
N011836,0,P001
N011844,0,P021
N011852,2,P222
N011860,2,P005
N011868,1,P073
N011876,2,P006
N011884,4,P201
N011892,0,P001
N011900,2,P002
N011908,0,P240
N011916,3,P094
N011924,0,P094
N011932,1,P195
N011940,0,P005
N011948,6,P002
N011956,0,P004
N011964,2,P094
N011972,4,P021
N011980,1,P002
N011988,1,P001
