notice_id,candidate_count,portal_id
N000476,4,P184
N000484,6,P136
N000492,142,P006
N000500,99,P001
N000508,126,P002
N000516,0,P020
N000524,65,P005
N000532,6,P026
N000540,19,P227
N000548,6,P094
N000556,3,P049
N000564,247,P001
N000572,114,P004
N000580,0,P234
N000588,41,P006
N000596,4,P094
N000604,0,P004
N000612,2,P004
N000620,61,P002
N000628,15,P081
N000636,1,P094
N000644,308,P002
N000652,3,P094
N000660,84,P002
N000668,0,P207
N000676,2,P044
N000684,6,P122
N000692,185,P005
N000700,4,P228
N000708,6,P002
N000716,25,P006
N000724,44,P002
N000732,2,P094
N000740,7,P127
N000748,2,P257
N000756,1,P018
N000764,33,P005
N000772,0,P094
N000780,6,P255
N000788,4,P094
N000796,89,P001
N000804,96,P003
N000812,4,P136
N000820,3,P232
N000828,10,P088
N000836,3,P048
N000844,0,P221
N000852,193,P002
N000860,4,P238
N000868,2,P020
N000876,0,P221
N000884,79,P003
N000892,1,P013
N000900,0,P061
N000908,2,P060
N000916,314,P005
N000924,5,P094
N000932,7,P004
N000940,8,P006
N000948,0,P200
N000956,34,P075
N000964,25,P006
N000972,6,P136
N000980,2,P199
N000988,3,P146
N000996,136,P005
N001004,233,P002
N001012,31,P006
N001020,1,P112
N001028,1,P189
N001036,1,P199
N001044,4,P001
N001052,10,P094
N001060,5,P200
N001068,3,P094
N001076,6,P146
N001084,1,P002
N001092,2,P020
N001100,232,P005
N001108,0,P094
N001116,9,P088
N001124,2,P217
N001132,347,P002
N001140,10,P003
N001148,9,P020
N001156,91,P005
N001164,49,P003
N001172,0,P137
N001180,2,P006
N001188,2,P175
N001196,92,P002
N001204,1,P003
N001212,1,P006
N001220,2,P094
N001228,1,P004
N001236,247,P005
N001244,261,P001
N001252,11,P001
N001260,141,P001
N001268,50,P004
N001276,10,P094
N001284,19,P002
N001292,24,P001
N001300,1,P106
N001308,0,P257
N001316,27,P004
N001324,3,P094
N001332,3,P006
N001340,13,P044
N001348,0,P220
N001356,2,P021
N001364,3,P240
N001372,0,P174
N001380,1,P094
N001388,1,P013
N001396,146,P001
N001404,5,P020
N001412,3,P073
N001420,31,P003
N001428,72,P003
N001436,13,P004
N001444,3,P020
N001452,2,P006
N001460,0,P020
N001468,1,P020
N001476,10,P004
N001484,63,P003
N001492,162,P006
N001500,7,P094
N001508,0,P006
N001516,1,P094
N001524,2,P094
N001532,3,P041
N001540,91,P001
N001548,95,P004
N001556,2,P227
N001564,253,P005
N001572,4,P096
N001580,92,P006
N001588,1,P143
N001596,23,P106
N001604,0,P240
N001612,3,P134
N001620,3,P181
N001628,8,P094
N001636,0,P020
N001644,50,P002
N001652,2,P004
N001660,7,P232
N001668,138,P002
N001676,0,P227
N001684,2,P020
N001692,1,P215
N001700,6,P030
N001708,3,P001
N001716,37,P003
N001724,1,P122
N001732,3,P203
N001740,12,P047
N001748,4,P094
N001756,10,P203
N001764,22,P181
N001772,1,P057
N001780,15,P094
N001788,0,P221
N001796,1,P221
N001804,40,P002
N001812,10,P194
N001820,3,P238
N001828,0,P228
N001836,4,P006
N001844,0,P013
N001852,5,P004
N001860,1,P094
N001868,0,P114
N001876,0,P238
N001884,7,P003
N001892,10,P167
N001900,10,P199
N001908,4,P004
N001916,5,P012
N001924,6,P175
N001932,3,P094
N001940,10,P004
N001948,2,P233
N001956,10,P028
N001964,2,P094
N001972,23,P006
N001980,119,P005
N001988,0,P041
N001996,5,P167
N002004,0,P238
N002012,4,P179
N002020,4,P020
N002028,68,P006
N002036,7,P001
N002044,150,P006
N002052,2,P003
N002060,1,P221
N002068,2,P094
N002076,4,P044
N002084,1,P127
N002092,10,P215
N002100,169,P001
N002108,43,P001
N002116,7,P181
N002124,13,P004
N002132,9,P003
N002140,4,P216
N002148,3,P136
N002156,4,P004
N002164,49,P001
N002172,28,P004
N002180,0,P014
N002188,3,P094
N002196,1,P094
N002204,4,P072
N002212,91,P005
N002220,3,P228
N002228,36,P073
N002236,1,P069
N002244,7,P004
N002252,0,P061
N002260,166,P003
N002268,0,P131
N002276,0,P066
N002284,0,P084
N002292,5,P017
N002300,53,P002
N002308,1,P210
N002316,128,P002
N002324,0,P094
N002332,11,P104
N002340,0,P189
N002348,0,P006
N002356,23,P004
N002364,21,P172
N002372,0,P094
N002380,41,P002
N002388,93,P003
N002396,76,P002
N002404,44,P004
N002412,179,P005
N002420,30,P006
N002428,4,P045
N002436,2,P006
N002444,49,P002
N002452,85,P003
N002460,51,P094
N002468,14,P094
N002476,160,P006
N002484,10,P005
N002492,6,P094
N002500,7,P215
N002508,1,P183
N002516,55,P214
N002524,140,P005
N002532,221,P002
N002540,81,P006
N002548,1,P006
N002556,3,P137
N002564,2,P042
N002572,1,P232
N002580,1,P117
N002588,0,P227
N002596,17,P006
N002604,6,P020
N002612,73,P006
N002620,0,P020
N002628,4,P227
N002636,2,P028
N002644,43,P004
N002652,164,P006
N002660,15,P002
N002668,3,P044
N002676,5,P216
N002684,105,P001
N002692,10,P020
N002700,3,P003
N002708,2,P094
N002716,2,P006
N002724,0,P144
N002732,66,P005
N002740,10,P004
N002748,1,P003
N002756,189,P002
N002764,5,P094
N002772,160,P006
N002780,69,P001
N002788,2,P131
N002796,6,P028
N002804,164,P003
N002812,0,P232
N002820,0,P189
N002828,0,P105
N002836,10,P210
N002844,37,P005
N002852,1,P094
N002860,1,P181
N002868,5,P136
N002876,3,P240
N002884,0,P020
N002892,2,P244
N002900,13,P020
N002908,78,P003
N002916,3,P140
N002924,8,P136
N002932,33,P006
N002940,14,P003
N002948,9,P065
N002956,0,P136
N002964,7,P094
N002972,4,P227
N002980,2,P028
N002988,3,P170
N002996,0,P023
N003004,0,P044
N003012,2,P094
N003020,0,P003
N003028,0,P197
N003036,64,P005
N003044,0,P200
N003052,5,P103
N003060,8,P240
N003068,2,P064
N003076,8,P003
N003084,224,P001
N003092,4,P237
N003100,17,P004
N003108,329,P002
N003116,1,P094
N003124,2,P055
N003132,13,P004
N003140,0,P094
N003148,254,P005
N003156,0,P184
N003164,14,P094
N003172,1,P068
N003180,4,P129
N003188,7,P207
N003196,0,P094
N003204,18,P005
N003212,1,P094
N003220,1,P094
N003228,0,P094
N003236,9,P005
N003244,39,P002
N003252,3,P057
N003260,0,P229
N003268,4,P001
N003276,0,P136
N003284,5,P004
N003292,19,P242
N003300,194,P002
N003308,6,P006
N003316,0,P036
N003324,3,P094
N003332,12,P004
N003340,0,P086
N003348,299,P002
N003356,9,P004
N003364,5,P232
N003372,0,P148
N003380,8,P181
N003388,8,P154
N003396,14,P173
N003404,308,P001
N003412,2,P183
N003420,14,P152
N003428,271,P002
N003436,7,P094
N003444,54,P003
N003452,0,P044
N003460,5,P181
N003468,2,P014
N003476,10,P108
N003484,0,P192
N003492,5,P088
N003500,4,P207
N003508,1,P096
N003516,4,P235
N003524,14,P003
N003532,0,P053
N003540,409,P001
N003548,12,P005
N003556,2,P154
N003564,1,P160
N003572,3,P020
N003580,67,P005
N003588,1,P149
N003596,4,P084
N003604,6,P094
N003612,4,P094
N003620,47,P002
N003628,0,P044
N003636,10,P004
N003644,32,P005
N003652,282,P002
N003660,34,P001
N003668,3,P146
N003676,283,P002
N003684,6,P006
N003692,2,P005
N003700,3,P088
N003708,0,P094
N003716,154,P002
N003724,1,P094
N003732,7,P013
N003740,0,P124
N003748,40,P005
N003756,35,P003
N003764,63,P002
N003772,7,P044
N003780,7,P006
N003788,5,P071
N003796,162,P005
N003804,208,P005
N003812,2,P020
N003820,275,P005
N003828,1,P238
N003836,6,P006
N003844,8,P239
N003852,0,P094
N003860,34,P004
N003868,0,P172
N003876,5,P020
N003884,17,P002
N003892,88,P002
N003900,16,P003
N003908,3,P020
N003916,11,P215
N003924,35,P005
N003932,0,P194
N003940,2,P215
N003948,14,P006
N003956,1,P136
N003964,0,P094
N003972,6,P196
N003980,177,P001
N003988,22,P001
N003996,0,P094
N004004,5,P162
N004012,67,P004
N004020,5,P001
N004028,0,P022
N004036,3,P094
N004044,6,P169
N004052,72,P004
N004060,23,P181
N004068,1,P140
N004076,3,P094
N004084,156,P006
N004092,0,P094
N004100,89,P006
N004108,3,P020
N004116,2,P240
N004124,3,P137
N004132,93,P001
N004140,35,P006
N004148,8,P094
N004156,150,P005
N004164,13,P229
N004172,1,P184
N004180,74,P004
N004188,11,P240
N004196,251,P005
N004204,4,P146
N004212,0,P003
N004220,2,P006
N004228,4,P094
N004236,101,P002
N004244,26,P005
N004252,124,P005
N004260,93,P005
N004268,1,P151
N004276,2,P240
N004284,6,P004
N004292,0,P215
N004300,0,P228
N004308,0,P094
N004316,0,P120
N004324,0,P094
N004332,121,P005
N004340,5,P006
N004348,3,P203
N004356,6,P004
N004364,6,P180
N004372,4,P094
N004380,3,P020
N004388,6,P205
N004396,14,P004
N004404,27,P094
N004412,259,P002
N004420,2,P054
N004428,21,P136
N004436,125,P003
N004444,0,P020
N004452,0,P120
N004460,1,P094
N004468,52,P211
N004476,4,P141
N004484,1,P094
N004492,288,P002
N004500,2,P020
N004508,156,P003
N004516,6,P044
N004524,112,P006
N004532,65,P003
N004540,7,P094
N004548,17,P094
N004556,2,P094
N004564,66,P005
N004572,3,P095
N004580,3,P164
N004588,23,P001
N004596,0,P139
N004604,105,P002
N004612,155,P004
N004620,1,P094
N004628,1,P002
N004636,3,P240
N004644,7,P181
N004652,3,P020
N004660,196,P002
N004668,1,P094
N004676,2,P179
N004684,0,P181
N004692,16,P242
N004700,2,P094
N004708,125,P005
N004716,3,P239
N004724,3,P184
N004732,64,P006
N004740,0,P091
N004748,22,P214
N004756,0,P061
N004764,190,P001
N004772,5,P134
N004780,14,P122
N004788,3,P175
N004796,12,P175
N004804,1,P136
N004812,92,P005
N004820,36,P003
N004828,0,P091
N004836,167,P005
N004844,90,P004
N004852,0,P213
N004860,7,P170
N004868,2,P175
N004876,51,P005
N004884,2,P073
N004892,11,P227
N004900,2,P020
N004908,2,P094
N004916,1,P044
N004924,0,P120
N004932,1,P094
N004940,0,P094
N004948,21,P094
N004956,0,P129
N004964,3,P181
N004972,7,P003
N004980,1,P221
N004988,198,P002
N004996,0,P240
N005004,2,P094
N005012,1,P094
N005020,1,P240
N005028,4,P196
N005036,14,P189
N005044,1,P240
N005052,0,P129
N005060,0,P200
N005068,1,P131
N005076,116,P006
N005084,10,P041
N005092,43,P006
N005100,256,P002
N005108,3,P003
N005116,68,P004
N005124,2,P195
N005132,7,P044
N005140,2,P003
N005148,93,P005
N005156,7,P026
N005164,0,P084
N005172,156,P002
N005180,1,P094
N005188,1,P215
N005196,0,P064
N005204,17,P005
N005212,2,P094
N005220,2,P042
N005228,5,P002
N005236,24,P002
N005244,1,P228
N005252,3,P004
N005260,9,P001
N005268,2,P166
N005276,87,P003
N005284,4,P200
N005292,2,P246
N005300,25,P005
N005308,0,P003
N005316,139,P001
N005324,0,P147
N005332,1,P020
N005340,151,P005
N005348,2,P014
N005356,1,P184
N005364,77,P004
N005372,2,P094
N005380,5,P109
N005388,15,P183
N005396,70,P003
N005404,2,P094
N005412,1,P240
N005420,3,P222
N005428,1,P002
N005436,3,P003
N005444,3,P240
N005452,3,P167
N005460,0,P235
N005468,1,P020
N005476,165,P005
N005484,12,P004
N005492,1,P069
N005500,155,P006
N005508,24,P004
N005516,25,P094
N005524,2,P240
N005532,2,P215
N005540,1,P255
N005548,75,P003
N005556,150,P002
N005564,41,P005
N005572,4,P130
N005580,0,P094
N005588,0,P018
N005596,0,P129
N005604,9,P094
N005612,62,P002
N005620,0,P016
N005628,159,P001
N005636,0,P122
N005644,1,P006
N005652,1,P020
N005660,0,P156
N005668,28,P004
N005676,2,P032
N005684,0,P044
N005692,7,P004
N005700,1,P094
N005708,1,P003
N005716,1,P004
N005724,119,P002
N005732,1,P235
N005740,0,P225
N005748,3,P094
N005756,13,P094
N005764,1,P207
N005772,7,P094
N005780,3,P160
N005788,0,P173
N005796,5,P120
N005804,0,P060
N005812,7,P181
N005820,1,P073
N005828,15,P004
N005836,5,P115
N005844,79,P004
N005852,83,P003
N005860,0,P006
N005868,20,P044
N005876,17,P003
N005884,1,P185
N005892,97,P003
N005900,7,P020
N005908,4,P094
N005916,2,P240
N005924,4,P020
N005932,0,P044
N005940,3,P004
N005948,2,P240
N005956,0,P044
N005964,4,P189
N005972,0,P020
N005980,1,P094
N005988,54,P189
N005996,0,P020
N006004,11,P005
N006012,74,P006
N006020,53,P001
N006028,18,P240
N006036,13,P002
N006044,7,P044
N006052,1,P127
N006060,5,P063
N006068,108,P001
N006076,348,P005
N006084,1,P035
N006092,115,P005
N006100,0,P191
N006108,196,P005
N006116,1,P005
N006124,10,P096
N006132,1,P003
N006140,3,P094
N006148,14,P004
N006156,5,P229
N006164,0,P099
N006172,11,P001
N006180,2,P094
N006188,1,P094
N006196,2,P094
N006204,0,P129
N006212,1,P211
N006220,74,P006
N006228,2,P094
N006236,2,P044
N006244,0,P147
N006252,8,P094
N006260,3,P094
N006268,7,P069
N006276,350,P002
N006284,9,P004
N006292,177,P001
N006300,2,P181
N006308,8,P168
N006316,122,P001
N006324,166,P001
N006332,10,P089
N006340,6,P181
N006348,144,P005
N006356,1,P094
N006364,0,P013
N006372,4,P120
N006380,6,P185
N006388,9,P039
N006396,0,P125
N006404,0,P221
N006412,7,P216
N006420,101,P004
N006428,12,P213
N006436,3,P087
N006444,6,P240
N006452,5,P240
N006460,25,P001
N006468,277,P002
N006476,0,P232
N006484,0,P094
N006492,121,P001
N006500,4,P182
N006508,213,P005
N006516,1,P221
N006524,286,P002
N006532,205,P001
N006540,1,P094
N006548,1,P094
N006556,2,P252
N006564,0,P244
N006572,27,P004
N006580,1,P136
N006588,0,P015
N006596,103,P004
N006604,5,P020
N006612,14,P006
N006620,57,P003
N006628,0,P052
N006636,7,P005
N006644,0,P094
N006652,0,P244
N006660,5,P057
N006668,2,P020
N006676,19,P215
N006684,138,P002
N006692,26,P006
N006700,102,P002
N006708,4,P069
N006716,6,P180
N006724,12,P094
N006732,1,P085
N006740,4,P088
N006748,3,P146
N006756,2,P002
N006764,56,P004
N006772,220,P001
N006780,24,P006
N006788,50,P220
N006796,0,P121
N006804,1,P094
N006812,8,P211
N006820,0,P135
N006828,5,P226
N006836,156,P006
N006844,118,P001
N006852,6,P238
N006860,3,P106
N006868,4,P227
N006876,124,P002
N006884,0,P094
N006892,0,P209
N006900,6,P034
N006908,1,P014
N006916,2,P031
N006924,4,P200
N006932,193,P005
N006940,1,P006
N006948,36,P004
N006956,2,P094
N006964,2,P006
N006972,2,P094
N006980,49,P002
N006988,1,P012
N006996,2,P166
N007004,13,P193
N007012,1,P094
N007020,53,P002
N007028,8,P094
N007036,2,P061
N007044,0,P099
N007052,2,P221
N007060,7,P135
N007068,7,P257
N007076,4,P156
N007084,0,P037
N007092,0,P235
N007100,2,P146
N007108,1,P094
N007116,26,P003
N007124,2,P181
N007132,19,P195
N007140,3,P094
N007148,265,P002
N007156,1,P094
N007164,2,P098
N007172,13,P129
N007180,4,P094
N007188,7,P094
N007196,0,P221
N007204,11,P003
N007212,21,P003
N007220,5,P088
N007228,0,P186
N007236,5,P044
N007244,3,P215
N007252,3,P094
N007260,0,P127
N007268,65,P001
N007276,19,P006
N007284,7,P020
N007292,1,P049
N007300,131,P001
N007308,0,P047
N007316,2,P232
N007324,8,P240
N007332,3,P088
N007340,14,P001
N007348,4,P200
N007356,1,P241
N007364,3,P094
N007372,21,P061
N007380,2,P094
N007388,2,P094
N007396,4,P094
N007404,11,P240
N007412,39,P006
N007420,52,P003
N007428,1,P088
N007436,1,P094
N007444,0,P094
N007452,8,P229
N007460,55,P005
N007468,3,P094
N007476,0,P020
N007484,4,P004
N007492,23,P006
N007500,0,P235
N007508,0,P094
N007516,6,P215
N007524,16,P020
N007532,0,P094
N007540,3,P021
N007548,0,P221
N007556,1,P228
N007564,104,P005
N007572,1,P181
N007580,1,P117
N007588,3,P059
N007596,21,P003
N007604,2,P259
N007612,0,P240
N007620,4,P004
N007628,5,P020
N007636,7,P255
N007644,1,P094
N007652,206,P005
N007660,24,P240
N007668,232,P002
N007676,83,P002
N007684,138,P002
N007692,14,P104
N007700,4,P176
N007708,0,P180
N007716,4,P094
N007724,2,P211
N007732,4,P215
N007740,2,P044
N007748,0,P094
N007756,0,P175
N007764,15,P021
N007772,36,P002
N007780,11,P191
N007788,5,P104
N007796,6,P207
N007804,0,P215
N007812,5,P189
N007820,2,P002
N007828,64,P001
N007836,4,P096
N007844,22,P002
N007852,2,P044
N007860,23,P240
N007868,9,P004
N007876,150,P001
N007884,13,P003
N007892,2,P002
N007900,43,P006
N007908,4,P217
N007916,2,P004
N007924,12,P094
N007932,131,P001
N007940,85,P006
N007948,2,P227
N007956,11,P003
N007964,163,P002
N007972,168,P003
N007980,7,P094
N007988,3,P021
N007996,1,P228
N008004,0,P127
N008012,4,P243
N008020,25,P006
N008028,102,P001
N008036,366,P001
N008044,3,P094
N008052,1,P227
N008060,15,P004
N008068,0,P244
N008076,71,P003
N008084,3,P088
N008092,191,P002
N008100,2,P237
N008108,28,P006
N008116,0,P044
N008124,2,P232
N008132,3,P120
N008140,58,P001
N008148,153,P006
N008156,2,P094
N008164,1,P180
N008172,20,P004
N008180,169,P001
N008188,21,P094
N008196,1,P056
N008204,84,P005
N008212,29,P003
N008220,41,P004
N008228,1,P094
N008236,105,P002
N008244,3,P099
N008252,7,P094
N008260,6,P238
N008268,9,P004
N008276,17,P002
N008284,1,P057
N008292,86,P001
N008300,12,P004
N008308,166,P006
N008316,263,P002
N008324,2,P216
N008332,3,P240
N008340,1,P094
N008348,15,P241
N008356,1,P094
N008364,10,P020
N008372,13,P096
N008380,1,P146
N008388,0,P189
N008396,0,P185
N008404,1,P227
N008412,0,P094
N008420,50,P227
N008428,10,P240
N008436,0,P240
N008444,3,P258
N008452,35,P005
N008460,89,P001
N008468,60,P002
N008476,36,P005
N008484,3,P071
N008492,49,P006
N008500,1,P011
N008508,7,P232
N008516,103,P005
N008524,0,P094
N008532,3,P068
N008540,10,P094
N008548,1,P184
N008556,62,P002
N008564,2,P020
N008572,0,P067
N008580,0,P053
N008588,11,P003
N008596,22,P004
N008604,0,P240
N008612,5,P240
N008620,3,P089
N008628,7,P062
N008636,21,P003
N008644,5,P057
N008652,4,P094
N008660,29,P001
N008668,4,P094
N008676,89,P003
N008684,14,P240
N008692,4,P163
N008700,18,P002
N008708,4,P106
N008716,5,P225
N008724,0,P248
N008732,48,P002
N008740,9,P006
N008748,154,P003
N008756,0,P004
N008764,0,P133
N008772,1,P094
N008780,7,P214
N008788,151,P006
N008796,0,P046
N008804,1,P003
N008812,114,P005
N008820,3,P200
N008828,13,P054
N008836,99,P005
N008844,23,P006
N008852,1,P096
N008860,1,P094
N008868,0,P116
N008876,0,P094
N008884,2,P203
N008892,1,P016
N008900,71,P002
N008908,63,P183
N008916,1,P213
N008924,49,P004
N008932,0,P006
N008940,76,P001
N008948,1,P094
N008956,3,P195
N008964,8,P094
N008972,2,P028
N008980,5,P003
N008988,2,P094
N008996,2,P196
N009004,19,P003
N009012,8,P216
N009020,8,P094
N009028,12,P199
N009036,18,P183
N009044,224,P005
N009052,0,P240
N009060,55,P001
N009068,119,P002
N009076,0,P094
N009084,10,P044
N009092,0,P248
N009100,0,P133
N009108,2,P231
N009116,32,P003
N009124,0,P031
N009132,48,P006
N009140,134,P002
N009148,2,P211
N009156,74,P003
N009164,0,P215
N009172,1,P181
N009180,2,P003
N009188,0,P181
N009196,2,P003
N009204,24,P004
N009212,32,P003
N009220,11,P002
N009228,156,P004
N009236,50,P091
N009244,10,P003
N009252,3,P180
N009260,168,P002
N009268,2,P235
N009276,160,P003
N009284,1,P073
N009292,0,P094
N009300,29,P004
N009308,5,P094
N009316,3,P094
N009324,2,P006
N009332,120,P002
N009340,0,P057
N009348,0,P132
N009356,5,P231
N009364,0,P020
N009372,12,P238
N009380,13,P094
N009388,6,P094
N009396,8,P044
N009404,0,P020
N009412,0,P244
N009420,208,P005
N009428,6,P094
N009436,0,P094
N009444,0,P227
N009452,4,P044
N009460,1,P037
N009468,9,P004
N009476,2,P060
N009484,3,P189
N009492,0,P046
N009500,90,P006
N009508,5,P240
N009516,1,P039
N009524,3,P136
N009532,13,P001
N009540,0,P094
N009548,20,P001
N009556,0,P094
N009564,36,P002
N009572,6,P198
N009580,71,P001
N009588,16,P094
N009596,0,P216
N009604,5,P094
N009612,9,P006
N009620,260,P005
N009628,0,P154
N009636,24,P006
N009644,21,P006
N009652,2,P048
N009660,3,P183
N009668,2,P183
N009676,144,P004
N009684,0,P246
N009692,3,P094
N009700,111,P003
N009708,1,P153
N009716,0,P146
N009724,188,P001
N009732,2,P094
N009740,18,P035
N009748,4,P073
N009756,3,P087
N009764,7,P106
N009772,4,P240
N009780,101,P002
N009788,4,P246
N009796,1,P001
N009804,96,P004
N009812,2,P094
N009820,0,P236
N009828,0,P057
N009836,1,P014
N009844,0,P006
N009852,1,P013
N009860,169,P001
N009868,5,P239
N009876,0,P180
N009884,5,P004
N009892,0,P020
N009900,66,P005
N009908,247,P002
N009916,30,P004
N009924,6,P044
N009932,7,P020
N009940,2,P141
N009948,8,P094
N009956,1,P008
N009964,2,P229
N009972,6,P056
N009980,1,P094
N009988,9,P094
N009996,0,P195
N010004,0,P157
N010012,209,P005
N010020,1,P008
N010028,104,P006
N010036,0,P094
N010044,9,P094
N010052,2,P120
N010060,0,P221
N010068,5,P020
N010076,0,P142
N010084,26,P004
N010092,45,P003
N010100,1,P094
N010108,117,P003
N010116,4,P010
N010124,82,P006
N010132,2,P094
N010140,4,P089
N010148,5,P229
N010156,26,P002
N010164,2,P159
N010172,42,P001
N010180,1,P209
N010188,305,P001
N010196,2,P223
N010204,0,P094
N010212,3,P003
N010220,11,P088
N010228,3,P006
N010236,0,P020
N010244,3,P120
N010252,1,P038
N010260,218,P005
N010268,73,P002
N010276,3,P146
N010284,253,P001
N010292,0,P094
N010300,4,P122
N010308,2,P003
N010316,1,P094
N010324,0,P132
N010332,1,P094
N010340,278,P002
N010348,183,P001
N010356,4,P235
N010364,295,P005
N010372,253,P005
N010380,4,P211
N010388,16,P001
N010396,10,P053
N010404,72,P005
N010412,1,P094
N010420,20,P242
N010428,8,P044
N010436,69,P002
N010444,0,P094
N010452,2,P166
N010460,12,P006
N010468,2,P077
N010476,106,P001
N010484,133,P001
N010492,169,P001
N010500,21,P240
N010508,0,P189
N010516,11,P006
N010524,0,P257
N010532,0,P244
N010540,5,P109
N010548,14,P227
N010556,79,P003
N010564,305,P002
N010572,0,P069
N010580,33,P004
N010588,0,P012
N010596,0,P165
N010604,62,P003
N010612,2,P094
N010620,1,P065
N010628,62,P003
N010636,2,P250
N010644,2,P221
N010652,11,P160
N010660,1,P129
N010668,6,P240
N010676,9,P094
N010684,2,P069
N010692,10,P002
N010700,1,P073
N010708,36,P002
N010716,10,P094
N010724,0,P199
N010732,10,P006
N010740,1,P086
N010748,0,P140
N010756,0,P071
N010764,160,P004
N010772,0,P166
N010780,5,P131
N010788,2,P148
N010796,8,P240
N010804,4,P044
N010812,12,P240
N010820,2,P044
N010828,0,P175
N010836,26,P020
N010844,0,P096
N010852,0,P046
N010860,22,P044
N010868,2,P181
N010876,16,P003
N010884,2,P004
N010892,1,P094
N010900,4,P020
N010908,0,P006
N010916,11,P006
N010924,3,P258
N010932,6,P089
N010940,0,P020
N010948,3,P229
N010956,2,P094
N010964,4,P094
N010972,3,P006
N010980,25,P005
N010988,319,P001
N010996,43,P005
N011004,4,P094
N011012,0,P232
N011020,2,P094
N011028,128,P001
N011036,3,P094
N011044,6,P216
N011052,2,P190
N011060,206,P005
N011068,142,P002
N011076,162,P001
N011084,72,P006
N011092,6,P006
N011100,0,P094
N011108,106,P002
N011116,1,P220
N011124,7,P094
N011132,14,P002
N011140,11,P003
N011148,166,P006
N011156,1,P094
N011164,2,P094
N011172,4,P044
N011180,0,P006
N011188,163,P005
N011196,10,P006
N011204,1,P216
N011212,23,P225
N011220,3,P020
N011228,3,P141
N011236,214,P001
N011244,4,P071
N011252,101,P002
N011260,22,P006
N011268,47,P005
N011276,0,P020
N011284,10,P006
